'fulfill via','vendor inco term','shipment mode','po sent to vendor date',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','first line designation','weight (kilograms)','line item insurance (usd)','sub classification'
'Direct Drop',EXW,Air,3/14/14,Prezista,600mg,Tablet,59.059059,0.12742,0.895163,49.493178,4.651163,'Janssen-Cilag Latina IT',True,0.015163,0.710909,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,107.534218,123.217941,8.174549,0.754243,'Aurobindo Unit III India',False,11.238065,133.388857,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200/50mg,Tablet,119.119119,8.062929,24.932836,22.056419,1.047559,'Aurobindo Unit III India',True,1.398489,26.991194,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,5.070984,1.60632,2.259148,0.209512,'Aurobindo Unit III India',True,0.188953,1.984837,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,18.150059,30.744344,12.08347,2.262728,'Aurobindo Unit III India',False,6.985446,37.981745,Adult
'Direct Drop',EXW,Air,3/24/10,Bioline,300mg,'Test kit',24.024024,0.095162,0.201613,14.862816,3.352189,'Standard Diagnostics Korea',True,0.411732,0.335995,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,75.979277,64.187919,6.026872,0.586633,'Cipla Goa India',True,8.212477,50.949349,Adult
'Direct Drop',EXW,Air,6/19/14,Generic,50mg,'Chewable/dispersible tablet',29.029029,4.091949,0.533015,0.928926,0.167609,'Aurobindo Unit III India',True,0.192453,0.422913,Pediatric
'Direct Drop',DDP,Truck,12/2/13,Generic,30mg,Capsule,59.059059,0.656454,0.270261,2.927975,0.293317,'Aurobindo Unit III India',False,1.519792,0.258159,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,102.734202,115.363573,8.011058,1.508485,'Hetero Unit III Hyderabad IN',True,9.899062,91.571057,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,20mg/ml,'Oral solution',239.239239,0.12742,0.168011,9.28926,0.209512,'Aurobindo Unit III India',True,0.033825,0.181619,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,32.256556,32.963763,7.290211,0.670438,'Strides Bangalore India.',False,13.669966,35.684263,Adult
'Direct Drop',EXW,Air,7/8/11,Generic,150mg,Tablet,59.059059,26.845248,6.571877,1.746381,0.167609,'Strides Bangalore India.',True,0.865453,8.372641,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200mg,Tablet,59.059059,80.643809,28.561874,2.526679,0.251414,'Hetero Unit III Hyderabad IN',True,3.223873,43.225348,Adult
'Direct Drop',EXW,Air,7/17/15,Determine,300mg,'Test kit',99.099099,0.490324,5.124336,74.314081,4.190237,'Alere Medical Co. Ltd.',True,1.519792,4.657233,'HIV test'
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,241.934651,194.556765,5.737047,0.544731,'Aurobindo Unit III India',False,60.456941,154.430728,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Capsule,89.089089,0.245162,0.228009,6.591659,0.419024,'Aurobindo Unit III India',False,0.199451,0.246483,Pediatric
'Direct Drop',EXW,Air,7/12/12,Generic,50mg,'Chewable/dispersible tablet',29.029029,4.661305,0.60715,0.928926,0.167609,'Aurobindo Unit III India',True,0.181955,0.657721,Pediatric
'Direct Drop',EXW,Air,3/19/15,Generic,300mg,Tablet,29.029029,36.611408,12.013628,2.340894,0.419024,'Hetero Unit III Hyderabad IN',True,1.519792,10.917903,Adult
'Direct Drop',EXW,Air,5/15/12,Coartem,20/120mg,'Tablet - FDC + blister',719.71972,4.030658,17.641157,31.211914,0.251414,'Novartis Pharma Suffern USA',True,2.012004,19.097249,ACT
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Uni-Gold,300mg,'Test kit',19.019019,8.062929,26.881764,23.780506,6.704379,'Trinity Biotech Plc',True,1.840547,29.10057,'HIV test'
'Direct Drop',DDP,Truck,'N/A - From RDC',Retrovir,300mg,Tablet,59.059059,1.611296,2.794023,12.358432,1.173266,'GSK Aranda',True,1.519792,3.45206,Adult
'Direct Drop',DDP,Truck,5/8/14,Generic,400mg,'Delayed-release capsules',29.029029,0.003226,0.009918,14.625011,2.765556,'Aurobindo Unit III India',False,1.519792,0.007784,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,7.256475,12.285806,12.076038,2.262728,'Aurobindo Unit III India',True,0.478216,31.149964,Adult
'Direct Drop',DDP,Air,3/19/10,Generic,200mg,Tablet,59.059059,42.57917,12.951634,2.169971,0.209512,'Aurobindo Unit III India',True,3.630939,21.560783,Adult
'Direct Drop',EXW,Air,10/4/11,Generic,150/300mg,'Tablet - FDC',59.059059,23.85169,19.753484,5.907969,0.544731,'Aurobindo Unit III India',False,11.908733,25.165922,Adult
'Direct Drop',DDP,Truck,10/9/14,Generic,300mg,Tablet,29.029029,0.056452,0.089834,11.035641,2.095118,'Mylan (formerly Matrix) Nashik',False,1.519792,0.07135,Adult
'Direct Drop',DDP,Ocean,9/24/10,Generic,300mg,Tablet,59.059059,139.46174,106.485909,5.447222,0.502828,'Aurobindo Unit III India',True,5.090079,177.270628,Adult
'Direct Drop',EXW,Air,3/10/14,Generic,300mg,Tablet,59.059059,0.48226,0.277218,4.087274,0.377121,'Hetero Unit III Hyderabad IN',False,3.40816,0.220537,Adult
'Direct Drop',EXW,Air,8/4/14,Kaletra,80/20mg/ml,'Oral solution',299.299299,3.264527,10.485652,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,2.218454,8.323344,Pediatric
'Direct Drop',FCA,Air,11/10/10,Generic,100/25mg,Tablet,59.059059,9.070997,7.286428,5.729616,0.544731,'ABBVIE Ludwigshafen Germany',True,0.775642,12.129562,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,10mg/ml,'Oral suspension',239.239239,98.334188,19.974427,1.449125,0.041902,'Aurobindo Unit III India',True,1.519792,21.623052,Pediatric
'Direct Drop',EXW,Air,10/10/11,Generic,300/150/300mg,'Tablet - FDC',59.059059,3.353237,9.784962,20.807943,1.969411,'Mylan (formerly Matrix) Nashik',True,0.368576,12.466855,Adult
'Direct Drop',FCA,Air,8/20/14,Kaletra,80/20mg/ml,'Oral solution',299.299299,3.651625,11.728396,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,2.650014,9.309277,Pediatric
'Direct Drop',EXW,Air,1/21/10,OraQuick,300mg,'Test kit',99.099099,0.159678,5.880386,260.099284,14.665829,'Pacific Biotech Thailand',True,0.279931,9.78927,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,2.579041,2.354843,6.509913,0.628536,'Hetero Unit III Hyderabad IN',True,0.015163,3.920378,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,10mg/ml,'Oral suspension',99.099099,32.256556,4.368287,0.966083,0.041902,'Aurobindo Unit III India',True,4.572207,4.17205,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,5.643567,1.117273,1.411968,0.041902,'Aurobindo Unit III India',True,1.408986,1.690355,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,'Chewable/dispersible tablet',59.059059,6.398408,10.33335,11.518683,1.089462,'Aurobindo Unit III India',True,0.982091,17.201924,Pediatric
'Direct Drop',DDP,Air,3/19/10,Generic,300mg,Tablet,29.029029,18.666189,15.206456,5.811361,1.089462,'Cipla Goa India',True,0.924939,25.315109,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300mg,Tablet,29.029029,0.12742,0.073925,4.087274,0.754243,'Mylan (formerly Matrix) Nashik',True,0.980925,0.080431,Adult
'Direct Drop',EXW,Air,2/2/11,Determine,300mg,'Test kit',99.099099,0.672583,7.022861,74.314081,4.190237,'Inverness Japan',True,0.239108,8.947336,'HIV test'
'Direct Drop',CIP,Air,1/21/11,Isentress,400mg,Tablet,59.059059,0.087097,0.845515,67.997384,6.36916,'MSD Haarlem NL',True,0.006998,1.076742,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300mg,'Tablet - FDC',29.029029,3.224204,4.532937,10.02497,1.885607,'Mylan (formerly Matrix) Nashik',False,1.193206,3.598653,Adult
'Direct Drop',EXW,Air,2/6/08,Uni-Gold,300mg,'Test kit',19.019019,8.546802,28.49467,23.780506,6.704379,'Trinity Biotech Plc',True,2.094817,35.202972,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,9.998419,11.833352,8.44208,0.796145,'Aurobindo Unit III India',False,3.318349,11.301898,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,22.579105,18.158631,5.737047,0.544731,'Cipla Goa India',True,2.31293,14.414071,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,13.140365,22.2455,12.076038,2.262728,'Aurobindo Unit III India',True,0.864287,31.149964,Adult
'Direct Drop',DDP,Truck,12/2/13,Generic,600mg,Tablet,29.029029,1.219359,1.892054,11.057935,2.095118,'Cipla Goa India',False,1.519792,1.80711,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200mg,Tablet,59.059059,0.361291,0.085434,1.679498,0.167609,'Hetero Unit III Hyderabad IN',True,0.094477,0.081729,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Stocrin/Sustiva,200mg,Capsule,89.089089,2.727428,4.548394,11.890253,0.754243,'MSD Manati Puerto Rico (USA)',True,0.212281,5.619814,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,15.86618,28.925618,13.004964,1.215169,'Aurobindo Unit III India',False,10.504412,35.734857,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,93.685786,92.711339,7.059838,0.670438,'Aurobindo Unit III India',False,19.569513,114.538091,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,4.208078,5.683074,9.631105,0.921852,'Aurobindo Unit III India',False,18.702893,5.427817,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,65.248598,65.386043,7.149015,0.670438,'Hetero Unit III Hyderabad IN',False,8.035187,70.783453,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,0.440324,0.380249,6.138343,0.586633,'Aurobindo Unit III India',False,0.359245,0.411238,Adult
'Direct Drop',FCA,Air,3/18/10,Aluvia,200/50mg,Tablet,119.119119,0.159678,0.607528,26.871972,1.257071,'ABBVIE Ludwigshafen Germany',True,0.04199,1.011878,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,30/6mg,'Chewable/dispersible tablet - FDC',59.059059,1.027423,0.203663,1.411968,0.125707,'Cipla Goa India',True,0.052487,0.194592,Pediatric
'Direct Drop',EXW,Air,4/4/09,Uni-Gold,300mg,'Test kit',19.019019,8.054865,26.854882,23.780506,6.704379,'Trinity Biotech Plc',True,5.826065,40.642465,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,0.601615,1.729878,20.458667,1.927509,'Aurobindo Unit III India',True,1.304012,2.136619,Adult
'Direct Drop',CIP,Air,12/19/14,Prezista,600mg,Tablet,59.059059,0.159678,0.90726,40.129604,3.771213,'Janssen-Cilag Latina IT',True,1.519792,0.82507,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,20mg/ml,'Oral solution',239.239239,1.301617,1.696911,9.28926,0.209512,'Aurobindo Unit III India',True,0.347581,2.161267,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,9.411321,26.993505,20.458667,1.927509,'Aurobindo Unit III India',False,2.441232,33.347863,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,27.579121,7.010092,1.813264,0.167609,'Aurobindo Unit III India',False,3.892208,10.60915,Adult
'Direct Drop',EXW,Air,8/18/09,Determine,300mg,'Test kit',99.099099,8.198414,59.791763,52.019857,2.933166,'Inverness Japan',True,1.344835,90.487829,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300/300mg,'Tablet - FDC',29.029029,40.321098,42.002756,7.431408,1.382778,'Mylan (formerly Matrix) Nashik',True,2.412072,63.566688,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,60/30mg,'Tablet - FDC',59.059059,0.062903,0.026882,2.972563,0.293317,'Mylan (formerly Matrix) Nashik',False,0.884116,0.025946,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,53.037268,53.922775,7.253054,1.382778,'Hetero Unit III Hyderabad IN',True,4.798485,42.801137,Adult
'Direct Drop',EXW,Air,5/2/11,Generic,300mg,Tablet,59.059059,19.353288,14.616959,5.387771,0.502828,'Mylan (formerly Matrix) Nashik',True,0.774476,18.622445,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,16.127471,12.95365,5.729616,0.544731,'Aurobindo Unit III India',False,3.892208,19.604485,Adult
'Direct Drop',FCA,Air,2/5/13,Generic,100/25mg,Tablet,59.059059,0.985487,0.610767,4.414256,0.419024,'ABBVIE Ludwigshafen Germany',True,0.088645,0.583776,Pediatric
'Direct Drop',DDP,Air,3/19/10,Generic,10mg/ml,'Oral solution',239.239239,18.772641,5.866945,2.229422,0.041902,'Aurobindo Unit III India',True,5.178724,9.767216,Pediatric
'Direct Drop',FCA,Air,5/23/13,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.017742,0.122621,45.197824,0.838047,'ABBVIE (Abbott) Logis. UK',True,0.055986,0.116755,Pediatric
'Direct Drop',EXW,Air,3/23/11,Bioline,300mg,'Test kit',24.024024,5.480663,11.421389,14.862816,3.352189,'Standard Diagnostics Korea',True,1.321508,14.551582,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,11.288746,8.855861,5.59585,0.544731,'Hetero Unit III Hyderabad IN',True,0.461886,13.402193,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,155.894051,129.912844,5.945126,0.544731,'Cipla Goa India',False,32.778759,165.513385,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,9.643579,2.340965,1.731518,0.167609,'Aurobindo Unit III India',False,0.968095,3.897027,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,1.612908,1.572474,6.948367,0.670438,'Mylan (formerly Matrix) Nashik',True,0.095643,1.942027,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,13.933916,21.832293,11.176838,1.047559,'Mylan (formerly Matrix) Nashik',True,0.906277,27.814966,Adult
'Direct Drop',DDP,Truck,'N/A - From RDC',Zerit,1mg/ml,'Powder for oral solution',199.199199,0.191936,0.029637,1.092417,0.041902,'BMS Meymac France',False,1.519792,0.036324,Pediatric
'Direct Drop',FCA,Air,6/22/11,Aluvia,200/50mg,Tablet,119.119119,32.256556,113.23943,25.043845,1.173266,'ABBVIE Ludwigshafen Germany',True,5.513475,144.270436,Adult
'Direct Drop',EXW,Air,2/12/14,Determine,300mg,'Test kit',99.099099,14.171013,118.105029,59.451265,3.352189,'Alere Medical Co. Ltd.',True,4.160475,93.746595,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,85.264791,31.708393,2.653013,0.251414,'Aurobindo Unit III India',True,10.709695,39.172647,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,322.580073,81.317335,1.798401,0.167609,'Strides Bangalore India.',True,14.029211,88.029485,Adult
'Direct Drop',FCA,Air,5/15/08,Aluvia,200/50mg,Tablet,119.119119,2.385492,20.439549,61.086175,2.849361,'ABBVIE Ludwigshafen Germany',True,0.43156,25.251542,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,145.681115,112.296922,5.499242,0.502828,'Cipla Goa India',True,11.238065,138.733648,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,173.368301,271.612427,11.176838,2.095118,'Mylan (formerly Matrix) Nashik',True,15.388043,294.030958,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Viread,300mg,Tablet,29.029029,0.850003,1.508067,12.633394,2.388435,'Gilead(Nycomed) Oranienburg DE',True,0.429228,31.149964,Adult
'Direct Drop',EXW,Air,1/15/13,Determine,300mg,'Test kit',99.099099,4.748402,39.583397,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.492966,37.807909,'HIV test'
'Direct Drop',EXW,Air,1/27/09,Uni-Gold,300mg,'Test kit',19.019019,12.901655,43.010822,23.780506,6.704379,'Trinity Biotech Plc',True,3.09907,65.092288,'HIV test'
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,88.821254,103.811559,8.33804,0.796145,'Aurobindo Unit III India',True,8.459749,172.818365,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,5.256469,38.340116,52.019857,4.902577,'Aurobindo Unit III India',False,1.812554,47.366263,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral suspension',239.239239,1.554844,0.311291,1.42683,0.041902,'Aurobindo Unit III India',True,0.401234,0.383995,Pediatric
'Direct Drop',EXW,Air,3/16/15,Uni-Gold,300mg,'Test kit',19.019019,0.064516,0.22043,23.780506,6.704379,'Trinity Biotech Plc',False,0.592521,0.199781,'HIV test'
'Direct Drop',EXW,Ocean,11/14/14,Generic,600mg,Tablet,29.029029,34.196885,11.541974,2.407776,0.460926,'Cipla Goa India',True,2.882123,9.161387,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,0.101613,0.026237,1.813264,0.167609,'Aurobindo Unit III India',True,0.003499,0.044107,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,0.248388,0.228125,6.509913,0.628536,'Aurobindo Unit III India',True,0.016329,0.380103,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,48.056607,32.639488,4.845278,0.460926,'Mylan (formerly Matrix) Nashik',True,6.837316,25.907966,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral suspension',239.239239,1.722586,0.344839,1.42683,0.041902,'Aurobindo Unit III India',True,0.461886,0.574695,Pediatric
'Direct Drop',EXW,Air,7/1/08,Generic,150mg,Tablet,59.059059,25.740406,6.435494,1.783538,0.167609,'Aurobindo Unit III India',True,0.880616,7.951025,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Aluvia,200/50mg,Tablet,119.119119,67.648605,131.353962,13.852145,0.670438,'ABBVIE Ludwigshafen Germany',True,12.039368,104.263638,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,172.182813,148.150111,6.138343,0.586633,'Cipla Goa India',True,32.683116,117.595778,Adult
'Direct Drop',EXW,Air,5/17/13,Generic,150/300/200mg,'Tablet - FDC',59.059059,42.898525,36.420371,6.056598,0.586633,'Aurobindo Unit III India',True,3.850218,34.786546,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,222.418459,191.373629,6.138343,0.586633,'Aurobindo Unit III India',True,14.889999,243.815869,Adult
'Direct Drop',EXW,Air,2/27/14,Stat-Pak,300mg,'Test kit',19.019019,0.853229,2.760421,23.037365,6.494867,'Chembio Diagnostics Sys. Inc.',True,0.255437,2.191105,'HIV test'
'Direct Drop',EXW,Air,1/15/13,Determine,300mg,'Test kit',99.099099,0.967745,8.07797,59.451265,3.352189,'Alere Medical Co. Ltd.',True,0.307924,7.71492,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200/50mg,Tablet,119.119119,25.804922,56.451704,15.605957,0.754243,'Aurobindo Unit III India',True,4.540715,53.918821,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,2.387104,0.534972,1.597753,0.167609,'Aurobindo Unit III India',True,0.164459,0.511128,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,11.495198,11.377034,7.059838,0.670438,'Cipla Goa India',False,4.180304,14.056022,Adult
'Direct Drop',DDP,Truck,5/11/15,Generic,10mg/ml,'Oral solution',239.239239,0.008065,0.00521,3.842038,0.083805,'Aurobindo Unit III India',False,1.519792,0.003892,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,0.279033,0.321573,8.174549,0.754243,'Mylan (formerly Matrix) Nashik',False,0.053653,0.347671,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Aluvia,200/50mg,Tablet,119.119119,87.095442,171.472051,14.045361,0.670438,'ABBVIE Ludwigshafen Germany',True,13.962727,163.778923,Adult
'Direct Drop',EXW,Air,12/9/10,'Colloidal Gold',300mg,'Test kit',0.0,0.030645,0.077285,17.092239,96.375445,'KHB Test Kit Facility Shanghai China',True,0.018662,0.098593,'HIV test'
'Direct Drop',EXW,Air,3/20/14,Determine,300mg,'Test kit',99.099099,3.869367,38.70974,71.341518,4.022627,'Alere Medical Co. Ltd.',True,1.140719,30.726061,'HIV test'
'Direct Drop',DDP,Air,'N/A - From RDC',Norvir,80mg/ml,'Oral solution',89.089089,0.0,0.001003,4.436551,0.293317,'ABBVIE (Abbott) France',True,1.519792,0.001297,Pediatric
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,111.863264,175.254691,11.176838,2.095118,'Mylan (formerly Matrix) Nashik',True,9.375357,189.720618,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,8.062929,2.553768,2.259148,0.209512,'Aurobindo Unit III India',False,4.913956,3.154983,Adult
