'project code','pq #',country,'managed by','fulfill via','vendor inco term','shipment mode','pq first sent to client date','po sent to vendor date','scheduled delivery date','delivered to client date','delivery recorded date','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','first line designation','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
151-NG-T30,FPQ-14989,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',9/19/14,'N/A - From RDC',30-Jun-15,2-Jun-15,17-Jun-15,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,195.160307,195.161605,7.134152,1.340876,'Hetero Unit III Hyderabad IN',True,41.854357,235.119572,154.910721,Adult
151-NG-T30,FPQ-14989,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',9/19/14,'N/A - From RDC',30-Jun-15,2-Jun-15,17-Jun-15,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,275.450889,275.452057,7.134152,1.340876,'Mylan (formerly Matrix) Nashik',False,41.854357,235.119572,218.642164,Adult
114-UG-T30,FPQ-15294,Uganda,'PMO - US','From RDC','N/A - From RDC',Truck,11/3/14,'N/A - From RDC',15-Jul-15,9-Jul-15,13-Jul-15,Abacavir/Lamivudine,Generic,60/30mg,'Chewable/dispersible tablet - FDC',59.059059,23.34685,9.606904,2.935406,0.293317,'Cipla Patalganga India',True,0.978592,29.005417,8.73069,Pediatric
103-CM-T30,FPQ-16209,Cameroon,'PMO - US','From RDC','N/A - From RDC',Air,4/16/15,'N/A - From RDC',16-Jul-15,28-Jun-15,29-Jun-15,Efavirenz,Generic,200mg,Tablet,89.089089,5.000016,4.84532,6.91121,0.419024,'Strides Bangalore India.',True,0.227444,14.697476,4.402966,Pediatric
103-ZW-T30,FPQ-15197,Zimbabwe,'PMO - US','From RDC','N/A - From RDC',Truck,10/16/14,'N/A - From RDC',31-Jul-15,15-Jul-15,20-Jul-15,Lamivudine/Zidovudine,Generic,30/60mg,'Chewable/dispersible tablet - FDC',59.059059,4.419369,0.916431,1.47885,0.125707,'Mylan  H-12 & H-13 India',False,30.185898,159.193544,0.832853,Pediatric
103-ZW-T30,FPQ-15197,Zimbabwe,'PMO - US','From RDC','N/A - From RDC',Truck,10/16/14,'N/A - From RDC',31-Jul-15,15-Jul-15,20-Jul-15,Lamivudine/Zidovudine,Generic,30/60mg,'Chewable/dispersible tablet - FDC',59.059059,14.937145,3.096675,1.47885,0.125707,'Cipla Goa India',False,30.185898,159.193544,2.813799,Pediatric
114-UG-T30,FPQ-15294,Uganda,'PMO - US','From RDC','N/A - From RDC',Truck,11/3/14,'N/A - From RDC',31-Jul-15,23-Jul-15,23-Jul-15,Lamivudine/Zidovudine,Generic,30/60mg,'Chewable/dispersible tablet - FDC',59.059059,8.266156,1.653551,1.42683,0.125707,'Cipla Goa India',False,1.519792,23.33324,1.502249,Pediatric
110-ZM-T30,FPQ-14784,Zambia,'PMO - US','From RDC','N/A - From RDC',Truck,8/12/14,'N/A - From RDC',15-Aug-15,25-Aug-15,3-Sep-15,Nevirapine,Generic,200mg,Tablet,59.059059,356.45115,80.944351,1.620047,0.167609,'Hetero Unit III Hyderabad IN',False,1.519792,23.33324,64.250354,Adult
110-ZM-T30,FPQ-14784,Zambia,'PMO - US','From RDC','N/A - From RDC',Truck,8/12/14,'N/A - From RDC',15-Aug-15,25-Aug-15,3-Sep-15,Nevirapine,Generic,200mg,Tablet,59.059059,144.47466,32.808101,1.620047,0.167609,'Strides Bangalore India.',False,1.519792,23.33324,26.041586,Adult
114-UG-T30,FPQ-15294,Uganda,'PMO - US','From RDC','N/A - From RDC',Truck,11/3/14,'N/A - From RDC',14-Aug-15,8-Aug-15,10-Aug-15,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,13.630689,26.469344,13.852145,0.670438,'ABBVIE Ludwigshafen Germany',False,1.519792,23.33324,24.055451,Adult
110-ZM-T30,FPQ-14575,Zambia,'PMO - US','From RDC','N/A - From RDC',Truck,7/11/14,'N/A - From RDC',14-Aug-15,25-Aug-15,3-Sep-15,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,10.091968,6.855213,4.845278,0.460926,'Mylan (formerly Matrix) Nashik',False,1.519792,23.33324,5.44079,Adult
111-MZ-T30,FPQ-16268,Mozambique,'PMO - US','From RDC','N/A - From RDC',Truck,4/23/15,'N/A - From RDC',22-Oct-15,20-Aug-15,3-Sep-15,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,216.934571,225.748852,7.423977,1.382778,'Cipla Ltd A-42 MIDC Mahar. IN',True,21.201277,23.33324,205.162134,Adult
154-NG-T30,FPQ-3815,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',5/26/09,'N/A - From RDC',31-Aug-09,4-Aug-09,4-Aug-09,Lamivudine,Generic,150mg,Tablet,59.059059,0.070968,0.018448,1.813264,0.167609,'Aurobindo Unit III India',False,0.062984,25.70339,0.02854,Adult
114-UG-T30,FPQ-4065,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,8/6/09,'N/A - From RDC',8-Oct-09,8-Oct-09,8-Oct-09,Nevirapine,Generic,200mg,Tablet,59.059059,0.159678,0.048723,2.155108,0.209512,'Aurobindo Unit III India',False,0.081647,6.090368,0.073945,Adult
154-NG-T30,FPQ-3815,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',5/26/09,'N/A - From RDC',30-Oct-09,20-Oct-09,20-Oct-09,Lamivudine,Generic,150mg,Tablet,59.059059,0.1,0.025827,1.813264,0.167609,'Aurobindo Unit III India',False,0.12247,32.248441,0.038918,Adult
154-NG-T30,FPQ-3815,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',5/26/09,'N/A - From RDC',30-Oct-09,20-Oct-09,20-Oct-09,Zidovudine,Generic,300mg,Tablet,59.059059,0.043549,0.035423,5.59585,0.544731,'Aurobindo Unit III India',False,0.12247,32.248441,0.053188,Adult
112-NG-T30,FPQ-4040,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',7/29/09,'N/A - From RDC',15-Oct-09,20-Oct-09,20-Oct-09,Nevirapine,Generic,200mg,Tablet,59.059059,4.837112,1.461696,2.155108,0.209512,'Aurobindo Unit III India',False,0.975093,32.248096,2.211861,Adult
106-HT-T30,FPQ-4277,Haiti,'PMO - US','From RDC','N/A - From RDC',Air,9/22/09,'N/A - From RDC',18-Nov-09,18-Oct-09,18-Oct-09,Lamivudine,Generic,150mg,Tablet,59.059059,0.640325,0.163159,1.813264,0.167609,'Aurobindo Unit III India',False,0.062984,5.439519,0.246483,Adult
104-CI-T30,FPQ-3964,'Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,7/24/09,'N/A - From RDC',1-Dec-09,5-Nov-09,5-Nov-09,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,66.66957,60.837356,6.509913,0.628536,'Aurobindo Unit III India',False,6.228466,17.356283,92.07051,Adult
104-CI-T30,FPQ-3964,'Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,7/24/09,'N/A - From RDC',1-Dec-09,2-Dec-09,2-Dec-09,Abacavir,Generic,300mg,Tablet,59.059059,6.450021,14.395185,15.918076,1.508485,'Mylan (formerly Matrix) Nashik',False,3.719584,4.17994,21.785212,Adult
104-CI-T30,FPQ-4187,'Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,9/9/09,'N/A - From RDC',4-Dec-09,2-Dec-09,2-Dec-09,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,7.19841,1.440002,1.42683,0.041902,'Aurobindo Unit III India',True,1.930358,4.17994,2.179429,Pediatric
106-HT-T30,FPQ-4469,Haiti,'PMO - US','From RDC','N/A - From RDC',Air,9/23/09,'N/A - From RDC',30-Nov-09,30-Nov-09,30-Nov-09,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,7.585508,1.517422,1.42683,0.041902,'Aurobindo Unit III India',False,2.165966,38.290821,2.525803,Pediatric
123-NG-T30,FPQ-4071,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',8/12/09,'N/A - From RDC',24-Nov-09,20-Nov-09,20-Nov-09,Lamivudine,Generic,150mg,Tablet,59.059059,80.643809,20.497345,1.813264,0.167609,'Aurobindo Unit III India',True,2.787647,23.33324,31.020544,Adult
114-UG-T30,FPQ-4470,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,8/17/09,'N/A - From RDC',30-Nov-09,2-Dec-09,2-Dec-09,Efavirenz,Generic,600mg,Tablet,29.029029,8.062929,4.855519,4.295354,0.796145,'Aurobindo Unit III India',True,1.057906,31.223282,7.34779,Adult
123-NG-T30,FPQ-4014,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',7/27/09,'N/A - From RDC',18-Dec-09,18-Dec-09,18-Dec-09,Abacavir,Generic,300mg,Tablet,59.059059,1.216133,2.717091,15.918076,1.508485,'Mylan (formerly Matrix) Nashik',True,0.087478,40.175355,4.112376,Adult
112-NG-T30,FPQ-4040,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',7/29/09,'N/A - From RDC',18-Dec-09,18-Dec-09,18-Dec-09,Efavirenz,Generic,600mg,Tablet,29.029029,0.269356,0.163145,4.295354,0.796145,'Aurobindo Unit III India',True,0.017496,40.175355,0.246483,Adult
106-HT-T30,FPQ-4469,Haiti,'PMO - US','From RDC','N/A - From RDC',Air,9/23/09,'N/A - From RDC',25-Dec-09,21-Dec-09,21-Dec-09,Efavirenz,Generic,50mg,Capsule,29.029029,0.920971,0.215269,1.664635,0.293317,'Aurobindo Unit III India',True,0.038491,3.667154,0.358049,Pediatric
114-UG-T30,FPQ-4495,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,10/28/09,'N/A - From RDC',15-Feb-10,15-Jan-10,15-Jan-10,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,3.224204,3.36022,7.431408,1.382778,'Mylan (formerly Matrix) Nashik',True,0.195952,10.323303,5.593869,Adult
151-NG-T30,FPQ-4105,Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,8/13/09,'N/A - From RDC',29-Jan-10,22-Jan-10,22-Jan-10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,64.643757,76.429559,8.434648,0.796145,'Aurobindo Unit III India',True,5.246374,67.253773,115.668021,Adult
102-SD-T30,FPQ-3812,Sudan,'PMO - US','From RDC','N/A - From RDC',Air,6/3/09,'N/A - From RDC',30-Nov-09,22-Nov-09,22-Nov-09,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.562905,4.704309,59.451265,3.352189,'Inverness Japan',False,1.519792,23.33324,7.119469,'HIV test'
106-HT-T30,FPQ-4384,Haiti,'PMO - US','From RDC','N/A - From RDC',Air,10/23/09,'N/A - From RDC',5-Mar-10,3-Mar-10,3-Mar-10,Efavirenz,Generic,600mg,Tablet,29.029029,43.082397,25.940122,4.295354,0.796145,'Aurobindo Unit III India',True,2.73166,41.483992,43.183835,Adult
114-UG-T30,FPQ-4497,Uganda,'PMO - US','From RDC','N/A - From RDC',Truck,10/28/09,'N/A - From RDC',11-Feb-10,29-Jan-10,29-Jan-10,Nevirapine,Generic,200mg,Tablet,59.059059,0.320969,0.091734,2.028774,0.209512,'Aurobindo Unit III India',False,0.078147,5.348065,0.153079,Adult
114-UG-T30,FPQ-4275,Uganda,'PMO - US','From RDC','N/A - From RDC',Truck,9/17/09,'N/A - From RDC',25-Feb-10,18-Feb-10,18-Feb-10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,34.930758,40.827142,8.33804,0.796145,'Mylan (formerly Matrix) Nashik',False,5.988192,32.270571,61.788118,Adult
114-UG-T30,FPQ-4275,Uganda,'PMO - US','From RDC','N/A - From RDC',Truck,9/17/09,'N/A - From RDC',25-Feb-10,18-Feb-10,18-Feb-10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,32.163007,37.592339,8.33804,0.796145,'Aurobindo Unit III India',False,5.988192,32.270571,56.892186,Adult
104-CI-T30,FPQ-4659,'Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,12/8/09,'N/A - From RDC',10-May-10,19-Feb-10,19-Feb-10,Nevirapine,Generic,200mg,Tablet,59.059059,15.927471,4.529826,2.028774,0.209512,'Aurobindo Unit III India',True,1.097563,26.857049,7.541085,Adult
104-CI-T30,FPQ-4416,'Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,9/9/09,'N/A - From RDC',10-Mar-10,2-Mar-10,2-Mar-10,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,10.424227,28.50811,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,0.666003,6.72758,47.45837,Adult
113-ZW-T30,FPQ-4694,Zimbabwe,'PMO - US','From RDC','N/A - From RDC',Truck,12/8/09,'N/A - From RDC',31-Mar-10,12-Mar-10,12-Mar-10,Efavirenz,Generic,600mg,Tablet,29.029029,3.062913,1.637603,3.812312,0.71234,'Aurobindo Unit III India',False,0.791972,11.397763,2.725584,Adult
113-ZW-T30,FPQ-4688,Zimbabwe,'PMO - US','From RDC','N/A - From RDC',Air,12/8/09,'N/A - From RDC',31-Mar-10,12-Mar-10,12-Mar-10,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,57.743735,36.752448,4.54059,0.419024,'Cipla Goa India',False,4.665517,11.397763,61.183586,Adult
106-HT-T30,FPQ-4384,Haiti,'PMO - US','From RDC','N/A - From RDC',Air,10/23/09,'N/A - From RDC',10-Mar-10,3-Mar-10,3-Mar-10,Stavudine,Generic,30mg,Capsule,59.059059,4.208078,0.618297,1.047829,0.083805,'Aurobindo Unit III India',False,0.870119,20.839492,1.028743,Adult
106-HT-T30,FPQ-4384,Haiti,'PMO - US','From RDC','N/A - From RDC',Air,10/23/09,'N/A - From RDC',10-Mar-10,3-Mar-10,3-Mar-10,Stavudine,Generic,20mg,Capsule,59.059059,0.169355,0.025467,1.062691,0.083805,'Aurobindo Unit III India',False,0.870119,20.839492,0.04281,Adult
114-UG-T30,FPQ-4325,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,9/23/09,'N/A - From RDC',19-Mar-10,17-Mar-10,17-Mar-10,Efavirenz,Generic,600mg,Tablet,29.029029,43.058203,23.010052,3.812312,0.71234,'Aurobindo Unit III India',False,2.960271,21.741884,34.822869,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',19-Apr-10,31-Mar-10,31-Mar-10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,16.127471,18.850837,8.33804,0.796145,'Aurobindo Unit III India',True,1.363497,23.33324,31.381187,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',19-Apr-10,31-Mar-10,31-Mar-10,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,0.562905,0.690945,8.731905,1.634192,'Mylan (formerly Matrix) Nashik',True,0.033825,23.33324,1.150687,Adult
111-MZ-T30,FPQ-4471,Mozambique,'PMO - US','From RDC','N/A - From RDC',Truck,9/14/09,'N/A - From RDC',17-May-10,14-Apr-10,14-Apr-10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,48.893706,57.146312,8.33804,0.796145,'Aurobindo Unit III India',True,4.15581,11.815919,86.484425,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',19-Apr-10,31-Mar-10,31-Mar-10,Nevirapine,Generic,200mg,Tablet,59.059059,9.675838,2.752021,2.028774,0.209512,'Aurobindo Unit III India',True,0.673001,23.33324,4.581991,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',19-Apr-10,31-Mar-10,31-Mar-10,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,56.450182,69.094533,8.731905,1.634192,'Mylan (formerly Matrix) Nashik',True,3.295022,23.33324,115.02457,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',19-Apr-10,31-Mar-10,31-Mar-10,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,5.159694,4.709685,6.509913,0.628536,'Mylan (formerly Matrix) Nashik',True,0.297427,23.33324,7.840756,Adult
114-UG-T30,FPQ-4496,Uganda,'PMO - US','From RDC','N/A - From RDC',Truck,10/28/09,'N/A - From RDC',26-Mar-10,25-Mar-10,25-Mar-10,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,5.93389,6.182806,7.431408,1.382778,'Mylan (formerly Matrix) Nashik',True,0.382572,12.158606,10.292614,Adult
114-UG-T30,FPQ-5239,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,3/2/10,'N/A - From RDC',23-Jun-10,8-Apr-10,8-Apr-10,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',59.059059,0.111291,0.039987,2.526679,0.251414,'Cipla Goa India',False,0.019828,3.703438,0.066161,Adult
114-UG-T30,FPQ-5239,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,3/2/10,'N/A - From RDC',2-Jun-10,22-Apr-10,22-Apr-10,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,2.579041,2.354843,6.509913,0.628536,'Hetero Unit III Hyderabad IN',True,0.015163,6.068825,3.920378,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',31-May-10,18-May-10,18-May-10,Efavirenz,Generic,600mg,Tablet,29.029029,5.643567,2.793183,3.529919,0.670438,'Aurobindo Unit III India',True,0.360411,33.610453,4.649449,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',31-May-10,18-May-10,18-May-10,Efavirenz,Generic,600mg,Tablet,29.029029,0.301614,0.150034,3.529919,0.670438,'Aurobindo Unit III India',True,0.019828,33.610453,0.250375,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',31-May-10,18-May-10,18-May-10,Lamivudine/Zidovudine+Efavirenz,Generic,150/300mg+600mg,'Tablet - FDC + co-blister',89.089089,0.401614,1.155076,20.436372,1.298973,'Aurobindo Unit III India',True,0.048988,33.610453,1.922568,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',31-May-10,18-May-10,18-May-10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,72.579266,84.828766,8.33804,0.796145,'Aurobindo Unit III India',False,6.475738,33.610453,141.21664,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter',11/6/09,'N/A - From RDC',31-May-10,18-May-10,18-May-10,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,15.888761,16.552446,7.431408,1.382778,'Mylan (formerly Matrix) Nashik',True,1.257357,33.610453,27.555511,Adult
105-GY-T30,FPQ-5470,Guyana,'PMO - US','From RDC','N/A - From RDC',Air,4/7/10,'N/A - From RDC',30-Jun-10,25-May-10,25-May-10,Didanosine,Generic,100mg,'Chewable/dispersible tablet',59.059059,0.530647,0.428025,5.737047,0.544731,'Aurobindo Unit III India',True,0.082813,5.940844,0.712206,Pediatric
114-UG-T30,FPQ-4496,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,10/28/09,'N/A - From RDC',3-May-10,3-May-10,3-May-10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,27.41783,32.046423,8.33804,0.796145,'Mylan (formerly Matrix) Nashik',True,2.514714,49.946065,53.349316,Adult
114-UG-T30,FPQ-5275,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,3/4/10,'N/A - From RDC',11-Jun-10,3-May-10,3-May-10,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,8.062929,7.358883,6.509913,0.628536,'Hetero Unit III Hyderabad IN',True,0.394236,14.358518,12.250209,Adult
109-TZ-T30,FPQ-5436,Tanzania,'PMO - US','From RDC','N/A - From RDC',Air,4/1/10,'N/A - From RDC',29-Jul-10,25-May-10,25-May-10,Didanosine,Generic,100mg,'Chewable/dispersible tablet',59.059059,3.480656,2.80032,5.737047,0.544731,'Aurobindo Unit III India',True,0.529536,11.11394,4.662422,Pediatric
104-CI-T30,FPQ-4659,'Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,12/8/09,'N/A - From RDC',10-May-10,7-May-10,7-May-10,Lamivudine,Generic,150mg,Tablet,59.059059,15.024242,3.819065,1.813264,0.167609,'Strides Bangalore India.',False,11.504,66.111645,6.357966,Adult
104-CI-T30,FPQ-4659,'Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,12/8/09,'N/A - From RDC',10-May-10,7-May-10,7-May-10,Abacavir,Generic,300mg,Tablet,59.059059,13.143591,26.016507,14.119675,1.340876,'Mylan (formerly Matrix) Nashik',False,11.504,66.111645,43.310968,Adult
104-CI-T30,FPQ-4659,'Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,12/8/09,'N/A - From RDC',10-May-10,7-May-10,7-May-10,Zidovudine,Generic,100mg,Capsule,99.099099,10.701647,5.396218,3.596802,0.209512,'Aurobindo Unit III India',False,11.504,66.111645,8.983659,Pediatric
104-CI-T30,FPQ-4659,'Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,12/8/09,'N/A - From RDC',10-May-10,7-May-10,7-May-10,Lamivudine,Generic,150mg,Tablet,59.059059,9.675838,2.459681,1.813264,0.167609,'Mylan (formerly Matrix) Nashik',False,11.504,66.111645,4.094214,Adult
105-GY-T30,FPQ-5599,Guyana,'PMO - US','From RDC','N/A - From RDC',Air,4/28/10,'N/A - From RDC',7-Jun-10,27-May-10,27-May-10,Nevirapine,Generic,200mg,Tablet,59.059059,2.925816,0.81114,1.976755,0.167609,'Aurobindo Unit III India',False,0.582023,19.964789,1.350468,Adult
106-HT-T30,FPQ-4384,Haiti,'PMO - US','From RDC','N/A - From RDC',Air,10/23/09,'N/A - From RDC',2-Jun-10,9-Jun-10,9-Jun-10,Lamivudine,Generic,150mg,Tablet,59.059059,13.740367,3.335288,1.731518,0.167609,'Strides Bangalore India.',False,2.05866,63.774189,5.552356,Adult
106-HT-T30,FPQ-5523,Haiti,'PMO - US','From RDC','N/A - From RDC',Air,4/19/10,'N/A - From RDC',30-Jun-10,9-Jun-10,9-Jun-10,Efavirenz,Generic,200mg,Capsule,89.089089,1.895167,1.98964,7.483428,0.460926,'Aurobindo Unit III India',False,0.454888,22.22536,3.311954,Pediatric
106-HT-T30,FPQ-5523,Haiti,'PMO - US','From RDC','N/A - From RDC',Air,4/19/10,'N/A - From RDC',30-Jun-10,9-Jun-10,9-Jun-10,Stavudine,Generic,20mg,Capsule,59.059059,0.811293,0.121089,1.062691,0.083805,'Aurobindo Unit III India',False,0.454888,22.22536,0.201078,Adult
114-UG-T30,FPQ-5239,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,3/2/10,'N/A - From RDC',30-Jun-10,22-Jun-10,22-Jun-10,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,2.41775,2.961194,8.731905,1.634192,'Mylan (formerly Matrix) Nashik',True,0.127135,7.897534,4.929662,Adult
151-NG-T30,FPQ-4537,Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,11/6/09,'N/A - From RDC',31-May-10,18-May-10,18-May-10,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,284.100916,259.24314,6.509913,0.628536,'Hetero Unit III Hyderabad IN',True,17.728966,33.609935,431.571109,Adult
114-UG-T30,FPQ-5239,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,3/2/10,'N/A - From RDC',30-Jun-10,15-Jun-10,15-Jun-10,Nevirapine,Generic,200mg,Tablet,59.059059,4.030658,1.146675,2.028774,0.209512,'Strides Bangalore India.',True,0.153962,12.638146,1.908298,Adult
151-NG-T30,FPQ-5023,Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,2/10/10,'N/A - From RDC',15-Jul-10,28-Jun-10,28-Jun-10,Nevirapine,Generic,200mg,Tablet,59.059059,56.771151,16.144729,2.028774,0.209512,'Strides Bangalore India.',True,2.812141,23.33324,26.877033,Adult
151-NG-T30,FPQ-5023,Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,2/10/10,'N/A - From RDC',15-Jul-10,28-Jun-10,28-Jun-10,Nevirapine,Generic,200mg,Tablet,59.059059,32.256556,9.173402,2.028774,0.209512,'Strides Bangalore India.',True,1.59794,23.33324,15.271572,Adult
151-NG-T30,FPQ-5023,Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,2/10/10,'N/A - From RDC',15-Jul-10,28-Jun-10,28-Jun-10,Efavirenz,Generic,600mg,Tablet,29.029029,8.062929,3.864254,3.418448,0.628536,'Aurobindo Unit III India',True,0.49921,23.33324,6.433208,Adult
151-NG-T30,FPQ-5689,Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,5/27/10,'N/A - From RDC',15-Jul-10,28-Jun-10,28-Jun-10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,55.448566,64.807292,8.33804,0.796145,'Aurobindo Unit III India',True,4.68068,23.33324,107.88694,Adult
151-NG-T30,FPQ-5023,Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,2/10/10,'N/A - From RDC',15-Jul-10,28-Jun-10,28-Jun-10,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,72.579266,75.604961,7.431408,1.382778,'Mylan (formerly Matrix) Nashik',True,4.723836,23.33324,125.862042,Adult
151-NG-T30,FPQ-5023,Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,2/10/10,'N/A - From RDC',15-Jul-10,28-Jun-10,28-Jun-10,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,32.256556,33.602205,7.431408,1.382778,'Mylan (formerly Matrix) Nashik',True,2.100649,23.33324,55.938685,Adult
114-UG-T30,FPQ-5239,Uganda,'PMO - US','From RDC','N/A - From RDC',Air,3/2/10,'N/A - From RDC',4-Aug-10,19-Jul-10,19-Jul-10,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,4.030658,4.935324,8.731905,1.634192,'Mylan (formerly Matrix) Nashik',False,0.35108,16.425237,8.21567,Adult
