'project code','pq #',country,'pq first sent to client date','molecule/test type',brand,dosage,'dosage form','manufacturing site','sub classification'
114-UG-T30,FPQ-4373,Uganda,11/25/09,Atazanavir,Generic,150mg,Capsule,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',Pediatric
103-ZW-T30,FPQ-11478,Zimbabwe,1/16/13,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
116-ZA-T30,FPQ-12522,'South Africa',7/11/13,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
200-ZW-T30,FPQ-6483,Zimbabwe,10/13/10,Lamivudine/Stavudine,Generic,30/6mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
106-HT-T30,FPQ-5523,Haiti,4/19/10,Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Lamivudine,Epivir,10mg/ml,'Oral solution','GSK Mississauga (Canada)',Pediatric
103-ZW-T30,FPQ-12086,Zimbabwe,4/19/13,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
105-GY-T30,FPQ-13071,Guyana,10/9/13,Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
105-GY-T30,FPQ-11562,Guyana,2/7/13,Zidovudine,Generic,100mg,Capsule,'Aurobindo Unit III India',Pediatric
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
101-CD-T30,FPQ-14584,'Congo DRC',7/16/14,Nevirapine,Generic,50mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
106-HT-T30,FPQ-9066,Haiti,1/6/12,Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
100-ZW-T30,FPQ-7559,Zimbabwe,4/29/11,Abacavir,Generic,20mg/ml,'Oral solution','Cipla Goa India',Pediatric
103-ZW-T30,FPQ-9907,Zimbabwe,5/15/12,Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
106-HT-T30,FPQ-11442,Haiti,1/30/13,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
110-ZM-T30,FPQ-9074,Zambia,12/22/11,Lamivudine/Nevirapine/Stavudine,Generic,60/100/12mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
105-GY-T30,FPQ-6307,Guyana,8/30/10,Zidovudine,Generic,100mg,Capsule,'Aurobindo Unit III India',Pediatric
900-SS-T30,FPQ-11272,'South Sudan',12/17/12,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
112-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Zidovudine,Retrovir,10mg/ml,Injection,'GSK Ware (UK)',Pediatric
104-CI-T30,FPQ-13217,'Cote d Ivoire',10/25/13,Didanosine,Generic,200mg,'Delayed-release capsules','Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-5535,'South Africa',4/19/10,Ritonavir,Norvir,80mg/ml,'Oral solution','ABBVIE (Abbott) France',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
103-ZW-T30,FPQ-13969,Zimbabwe,4/8/14,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
103-ZW-T30,FPQ-12086,Zimbabwe,4/19/13,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
104-CI-T30,FPQ-8787,'Cote d Ivoire',11/11/11,Didanosine,Generic,200mg,'Delayed-release capsules','Aurobindo Unit III India',Pediatric
106-HT-T30,FPQ-16241,Haiti,5/5/15,Nevirapine,Generic,50mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-11828,'South Africa',3/18/13,Efavirenz,Generic,50mg,Capsule,'Aurobindo Unit III India',Pediatric
109-TZ-T30,FPQ-12015,Tanzania,4/2/13,Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Efavirenz,Stocrin/Sustiva,200mg,Capsule,'MSD Midrand J burg SA',Pediatric
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
110-ZM-T30,FPQ-14790,Zambia,8/13/14,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
104-CI-T30,FPQ-4378,'Cote d Ivoire',10/15/09,Zidovudine,Generic,100mg,Capsule,'Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Ritonavir,Norvir,80mg/ml,'Oral solution','ABBVIE (Abbott) France',Pediatric
101-CD-T30,FPQ-15787,'Congo DRC',1/26/15,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
107-RW-T30,FPQ-14111,Rwanda,4/22/14,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Strides Bangalore India.',Pediatric
106-HT-T30,FPQ-13648,Haiti,2/3/14,Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
101-CD-T30,FPQ-13554,'Congo DRC',1/15/14,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Strides Bangalore India.',Pediatric
108-VN-T30,FPQ-10811,Vietnam,10/15/12,Lamivudine/Zidovudine,Generic,30/60mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Efavirenz,Generic,50mg,Capsule,'Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-12800,'Cote d Ivoire',8/9/13,Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
105-GY-T30,FPQ-6307,Guyana,8/30/10,Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
161-ZA-T30,FPQ-5648,'South Africa',6/2/10,Efavirenz,Generic,50mg,Capsule,'Aurobindo Unit III India',Pediatric
106-HT-T30,FPQ-11526,Haiti,1/30/13,Lamivudine/Zidovudine,Generic,30/60mg,'Tablet - FDC','Aurobindo Unit III India',Pediatric
102-BI-T30,FPQ-11661,Burundi,2/20/13,Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
114-UG-T01,'Pre-PQ Process',Uganda,'Pre-PQ Process',Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
106-HT-T01,'Pre-PQ Process',Haiti,'Pre-PQ Process',Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
114-UG-T30,FPQ-11141,Uganda,12/13/12,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,'ABBVIE Ludwigshafen Germany',Pediatric
116-ZA-T30,FPQ-14942,'South Africa',9/11/14,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
101-CD-T30,FPQ-13555,'Congo DRC',3/19/14,Nevirapine,Generic,50mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
151-NG-T30,FPQ-13293,Nigeria,11/19/13,Lamivudine/Zidovudine,Generic,30/60mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
104-CI-T30,FPQ-4659,'Cote d Ivoire',12/8/09,Zidovudine,Generic,100mg,Capsule,'Aurobindo Unit III India',Pediatric
200-ZW-T30,FPQ-6483,Zimbabwe,10/13/10,Didanosine,Generic,125mg,'Delayed-release capsules','Aurobindo Unit III India',Pediatric
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','Pre-PQ Process',Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
114-UG-T30,FPQ-15303,Uganda,11/11/14,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
116-ZA-T30,FPQ-4054,'South Africa',7/29/09,Lamivudine,Epivir,10mg/ml,'Oral solution','GSK Mississauga (Canada)',Pediatric
105-GY-T30,FPQ-10252,Guyana,7/5/12,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
107-RW-T30,FPQ-13651,Rwanda,2/5/14,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
105-GY-T30,FPQ-8620,Guyana,10/27/11,Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
114-UG-T30,FPQ-14407,Uganda,6/11/14,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,'ABBVIE Ludwigshafen Germany',Pediatric
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','Pre-PQ Process',Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
200-ZW-T30,FPQ-6483,Zimbabwe,10/13/10,Efavirenz,Generic,50mg,Capsule,'Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-13509,'Cote d Ivoire',12/24/13,Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-12144,'Cote d Ivoire',4/22/13,Efavirenz,Generic,200mg,Tablet,'Strides Bangalore India.',Pediatric
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
101-CD-T30,FPQ-11103,'Congo DRC',12/7/12,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
101-CD-T30,FPQ-14717,'Congo DRC',7/28/14,Didanosine,Generic,200mg,'Delayed-release capsules','Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-9749,'Cote d Ivoire',4/19/12,Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
108-VN-T01,'Pre-PQ Process',Vietnam,'Pre-PQ Process',Didanosine,Videx,25mg,'Chewable/dispersible tablet','BMS Meymac France',Pediatric
105-GY-T30,FPQ-5470,Guyana,4/7/10,Didanosine,Generic,100mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-14942,'South Africa',9/11/14,Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-8787,'Cote d Ivoire',11/11/11,Didanosine,Generic,200mg,'Delayed-release capsules','Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-3964,'Cote d Ivoire',7/24/09,Didanosine,Generic,200mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Efavirenz,Generic,50mg,Capsule,'Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-4659,'Cote d Ivoire',12/8/09,Didanosine,Generic,200mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-3967,'Cote d Ivoire',8/21/09,Didanosine,Videx,50mg,'Chewable/dispersible tablet','BMS Meymac France',Pediatric
111-MZ-T30,FPQ-13123,Mozambique,10/21/13,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
109-TZ-T30,FPQ-12587,Tanzania,7/4/13,Abacavir/Lamivudine,Generic,60/30mg,'Chewable/dispersible tablet - FDC','Cipla Patalganga India',Pediatric
112-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
101-CD-T30,FPQ-11103,'Congo DRC',12/7/12,Nevirapine,Generic,50mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Lamivudine,Generic,10mg/ml,'Oral solution','Cipla Goa India',Pediatric
106-HT-T01,'Pre-PQ Process',Haiti,'Pre-PQ Process',Efavirenz,Generic,50mg,Capsule,'Aurobindo Unit III India',Pediatric
123-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-12522,'South Africa',7/11/13,Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-5630,'South Africa',4/30/10,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
105-GY-T30,FPQ-8024,Guyana,8/19/11,Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
108-VN-T30,FPQ-10286,Vietnam,7/25/12,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
106-HT-T30,FPQ-14083,Haiti,5/11/14,Nevirapine,Generic,50mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
151-NG-T30,FPQ-11864,Nigeria,3/14/13,Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
101-CD-T30,FPQ-12033,'Congo DRC',4/8/13,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
103-ZW-T30,FPQ-13990,Zimbabwe,4/1/14,Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC','Aurobindo Unit III India',Pediatric
901-GH-T30,FPQ-14101,Ghana,4/30/14,Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
112-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
107-RW-T30,FPQ-8741,Rwanda,11/30/11,Lamivudine,Generic,10mg/ml,'Oral solution','Cipla Goa India',Pediatric
104-CI-T30,FPQ-12800,'Cote d Ivoire',8/9/13,Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
108-VN-T01,'Pre-PQ Process',Vietnam,'Pre-PQ Process',Didanosine,Generic,100mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Lamivudine,Epivir,10mg/ml,'Oral solution','GSK Mississauga (Canada)',Pediatric
103-SS-T30,FPQ-14409,'South Sudan',6/5/14,Efavirenz,Generic,200mg,Tablet,'Strides Bangalore India.',Pediatric
200-ZW-T30,FPQ-6483,Zimbabwe,10/13/10,Didanosine,Generic,200mg,'Delayed-release capsules','Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-12522,'South Africa',7/11/13,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-12522,'South Africa',7/11/13,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
105-GY-T30,FPQ-14042,Guyana,4/9/14,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
105-GY-T30,FPQ-12057,Guyana,4/15/13,Efavirenz,Generic,50mg,Capsule,'Aurobindo Unit III India',Pediatric
114-UG-T30,FPQ-14407,Uganda,6/11/14,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-4187,'Cote d Ivoire',9/9/09,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
900-SS-T30,FPQ-10514,'South Sudan',8/17/12,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
107-RW-T30,FPQ-6341,Rwanda,9/3/10,Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
101-CD-T30,FPQ-12093,'Congo DRC',4/23/13,Didanosine,Generic,125mg,'Delayed-release capsules','Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-5623,'Cote d Ivoire',5/7/10,Lamivudine,Generic,10mg/ml,'Oral solution','Cipla Goa India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Efavirenz,Stocrin/Sustiva,50mg,Capsule,'MSD Midrand J burg SA',Pediatric
101-CD-T30,FPQ-12093,'Congo DRC',4/23/13,Didanosine,Generic,200mg,'Delayed-release capsules','Aurobindo Unit III India',Pediatric
109-TZ-T30,FPQ-8303,Tanzania,8/22/11,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Ritonavir,Norvir,80mg/ml,'Oral solution','ABBVIE (Abbott) France',Pediatric
111-MZ-T30,FPQ-7053,Mozambique,1/24/11,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
105-GY-T30,FPQ-8023,Guyana,8/19/11,Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
110-ZM-T30,FPQ-10728,Zambia,10/5/12,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
105-GY-T30,FPQ-7464,Guyana,3/22/11,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
106-HT-T30,FPQ-6484,Haiti,10/13/10,Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
111-MZ-T30,FPQ-6981,Mozambique,1/6/11,Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
106-HT-T01,'Pre-PQ Process',Haiti,'Pre-PQ Process',Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
102-CD-T30,FPQ-9640,'Congo DRC',4/2/12,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
106-HT-T01,'Pre-PQ Process',Haiti,'Pre-PQ Process',Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
114-UG-T01,'Pre-PQ Process',Uganda,'Pre-PQ Process',Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
112-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
161-ZA-T30,FPQ-7175,'South Africa',3/10/11,Efavirenz,Generic,50mg,Capsule,'Aurobindo Unit III India',Pediatric
151-NG-T30,FPQ-12803,Nigeria,8/13/13,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
107-RW-T30,FPQ-14811,Rwanda,10/15/14,Efavirenz,Generic,200mg,Tablet,'Strides Bangalore India.',Pediatric
105-GY-T30,FPQ-8024,Guyana,8/19/11,Zidovudine,Generic,100mg,Capsule,'Aurobindo Unit III India',Pediatric
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process',Didanosine,Generic,100mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-15269,'South Africa',10/29/14,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
102-DO-T30,FPQ-9676,'Dominican Republic',4/9/12,Zidovudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-9749,'Cote d Ivoire',4/19/12,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
105-GY-T30,FPQ-12057,Guyana,4/15/13,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','Pre-PQ Process',Efavirenz,Stocrin/Sustiva,50mg,Capsule,'MSD Haarlem NL',Pediatric
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-12522,'South Africa',7/11/13,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,'ABBVIE Ludwigshafen Germany',Pediatric
109-TZ-T30,FPQ-9303,Tanzania,2/15/12,Lamivudine/Nevirapine/Stavudine,Generic,60/100/12mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
111-MZ-T30,FPQ-7053,Mozambique,1/24/11,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
107-RW-T30,FPQ-8716,Rwanda,10/31/11,Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Efavirenz,Stocrin/Sustiva,50mg,Capsule,'MSD Manati Puerto Rico (USA)',Pediatric
200-ZW-T30,FPQ-6483,Zimbabwe,10/13/10,Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
200-ZW-T30,FPQ-6483,Zimbabwe,10/13/10,Lamivudine/Stavudine,Generic,30/6mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
112-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
112-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
106-HT-T30,FPQ-6484,Haiti,10/13/10,Lamivudine,Generic,10mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Stavudine,Generic,1mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
104-CI-T30,FPQ-13628,'Cote d Ivoire',1/29/14,Lamivudine/Zidovudine,Generic,30/60mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
112-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
151-NG-T30,FPQ-8952,Nigeria,12/8/11,Efavirenz,Generic,200mg,Capsule,'Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Didanosine,Videx,100mg,'Chewable/dispersible tablet','BMS Meymac France',Pediatric
105-GY-T30,FPQ-11562,Guyana,2/7/13,Zidovudine,Generic,100mg,Capsule,'Aurobindo Unit III India',Pediatric
112-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
106-HT-T30,FPQ-14083,Haiti,5/11/14,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
110-ZM-T30,FPQ-14784,Zambia,8/12/14,Abacavir/Lamivudine,Generic,60/30mg,'Chewable/dispersible tablet - FDC','Cipla Patalganga India',Pediatric
109-TZ-T30,FPQ-12587,Tanzania,7/4/13,Lamivudine/Nevirapine/Stavudine,Generic,60/100/12mg,'Chewable/dispersible tablet - FDC','Cipla Goa India',Pediatric
151-NG-T30,FPQ-13293,Nigeria,11/19/13,Efavirenz,Generic,200mg,Tablet,'Strides Bangalore India.',Pediatric
151-NG-T30,FPQ-7339,Nigeria,3/9/11,Nevirapine,Generic,10mg/ml,'Oral suspension','Aurobindo Unit III India',Pediatric
116-ZA-T30,FPQ-5535,'South Africa',4/19/10,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
106-HT-T01,'Pre-PQ Process',Haiti,'Pre-PQ Process',Efavirenz,Generic,50mg,Capsule,'Aurobindo Unit III India',Pediatric
103-SS-T30,FPQ-14411,'South Sudan',6/9/14,Nevirapine,Generic,50mg,'Chewable/dispersible tablet','Aurobindo Unit III India',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Efavirenz,Stocrin/Sustiva,200mg,Capsule,'MSD Midrand J burg SA',Pediatric
103-ZW-T30,FPQ-16527,Zimbabwe,7/1/15,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
104-CI-T30,FPQ-13629,'Cote d Ivoire',1/31/14,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
103-ZW-T30,FPQ-9905,Zimbabwe,5/29/12,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution','ABBVIE (Abbott) Logis. UK',Pediatric
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Zidovudine,Retrovir,100mg,Capsule,'GSK Crawley',Pediatric
200-ZW-T30,FPQ-6483,Zimbabwe,10/13/10,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
151-NG-T30,FPQ-11864,Nigeria,3/14/13,Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Pediatric
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Abacavir,Generic,20mg/ml,'Oral solution','Aurobindo Unit III India',Pediatric
